#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
4763	NF1	1	10.54	[{'HP:0002624': 0.2}, {'HP:0009732': 1.0}, {'HP:0030693': 0.2}, {'HP:0009592': 0.7}, {'HP:0100545': 0.7}, {'HP:0002315': 0.7}, {'HP:0000980': 0.5}, {'HP:0001056': 0.2}, {'HP:0025502': 0.2}, {'HP:0001067': 1.0}, {'HP:0007663': 0.2}, {'HP:0009733': 1.0}, {'HP:0000822': 0.5}]	[{'Abnormal venous morphology': 0.2}, {'Plexiform neurofibroma': 1.0}, {'Supratentorial neoplasm': 0.2}, {'Astrocytoma': 0.7}, {'Arterial stenosis': 0.7}, {'Headache': 0.7}, {'Pallor': 0.5}, {'Milia': 0.2}, {'Overweight': 0.2}, {'Neurofibromas': 1.0}, {'Reduced visual acuity': 0.2}, {'Glioma': 1.0}, {'Hypertension': 0.5}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
5274	SERPINI1	3736	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4646	MYO6	3737	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
116369	SLC26A8	3738	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
7072	TIA1	3739	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23514	SPIDR	3740	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
135935	NOBOX	3741	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9499	MYOT	3742	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
11107	PRDM5	3743	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3763	KCNJ6	3744	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1723	DHODH	3745	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9313	MMP20	3746	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1811	SLC26A3	3747	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1500	CTNND1	3748	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
102	ADAM10	3749	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
29927	SEC61A1	3750	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1441	CSF3R	3751	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
3107	HLA-C	3752	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2517	FUCA1	3753	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1830	DSG3	3754	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10892	MALT1	3755	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
64421	DCLRE1C	3756	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
284654	RSPO1	3757	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5692	PSMB4	3759	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5698	PSMB9	3759	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
613	BCR	3760	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55131	RBM28	3761	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
916	CD3E	3762	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23189	KANK1	3769	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1595	CYP51A1	3769	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6453	ITSN1	3769	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1777	DNASE2	3769	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
80067	DCAF17	3769	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
1417	CRYBB3	3769	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6424	SFRP4	3769	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
11043	MID2	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55163	PNPO	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
84992	PIGY	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
57007	ACKR3	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23630	KCNE5	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
84282	RNF135	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
51082	POLR1D	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
84172	POLR1B	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
8218	CLTCL1	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6913	TBX15	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9419	CRIPT	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2735	GLI1	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2678	GGT1	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
51574	LARP7	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
79639	TMEM53	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
284098	PIGW	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
147183	KRT25	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
4617	MYF5	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
222663	SCUBE3	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2182	ACSL4	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
51099	ABHD5	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10686	CLDN16	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5575	PRKAR1B	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
5702	PSMC3	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
57477	SHROOM4	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
10586	MAB21L2	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23268	DNMBP	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
78989	COLEC11	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
120	ADD3	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
55784	MCTP2	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
51621	KLF13	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
9130	FAM50A	3801	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23495	TNFRSF13B	3802	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
6519	SLC3A1	3808	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2348	FOLR1	3808	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
63901	FAM111A	3808	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
57107	PDSS2	3808	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
2628	GATM	3808	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
23636	NUP62	3808	0.04	[]	[]	D - the reported phenotype is NOT consistent with what is expected for the gene/genomic region or not consistent in general.
